db,folder,file,description,timestamp,commit_sha,seed,epistemic_gain,b_candidates,opponent,phase_idx,game,start,end,duration,mean_joint_dist,start_joint_dist,final_joint_dist,joint_match_ratio,joint_convergence_t,mean_row_dist,start_row_dist,final_row_dist,row_match_ratio,row_convergence_t,mean_col_dist,corr_joint_vfe,corr_joint_efe,corr_joint_gamma,corr_row_vfe,corr_row_efe,corr_row_gamma,mean_vfe,mean_efe,mean_gamma
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,7,1.0,Full Grim,Grim,0,1_2_2_Chicken,0,800,800,0.07136517580877615,0.29449623316526413,0.029745402336120604,0.89,90.0,0.035638291416689755,0.06449708670377731,0.029745402336120604,0.92875,87.0,0.0,0.7448858856828198,-0.8521083855409052,-0.8521129352813377,0.6067800409896008,-0.7116126848400337,-0.7116168196700764,1.1414916768259717,2.2407845798335813,3.880072399156347
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,7,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,0.04365380193805322,0.0490341673232615,0.02966374434530735,0.9875,804.0,0.04365380193805322,0.0490341673232615,0.02966374434530735,0.9875,804.0,0.0,0.04028370060292115,0.9078982734606343,0.9078977831209399,0.04028370060292115,0.9078982734606343,0.9078977831209399,8.00597862574912,2.4496037780334214,3.9734515170920406
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-010359,d6554bb8,7,1.0,Full Grim,Grim,2,1_2_2_Chicken,1200,2000,800,0.02479397203157956,0.04467352082421213,0.02406796932220459,0.995,1204.0,0.023805396743118764,0.028856316208839418,0.02406796932220459,0.99625,1204.0,0.0,-0.9585761065131438,0.9992777066025281,0.9992891367588101,-0.9585669882370685,0.9992774721981103,0.9992889023501742,3.9763568770806885,2.4411424815480434,3.9689174936658667
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,8,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.015982332229614257,0.21669421672821046,0.002363409996032715,0.97375,21.0,0.002857380211353302,0.006694984436035156,0.002363409996032715,1.0,0.0,0.0,0.8341913948057047,-0.8221496997016681,-0.8221489734373318,0.6806731439329445,-0.9756614194794622,-0.975668788785322,0.13811066833062796,0.4525060167177209,3.1428297465729007
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,8,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.3892906735390864,1.3906618890208273,1.3896741190402409,0.0,,0.9644293861091137,0.9663928282260895,0.964979761838913,0.0,,1.0,0.06516678790434115,-0.9993255174698624,-0.9993640001474006,0.06516678790434115,-0.9993255174698624,-0.9993640001474006,0.005184937990270555,1.4533931720383513,3.5103531240979957
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,8,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.0022779826819896696,0.002723662853240967,0.0022483468055725098,1.0,1200.0,0.0022779826819896696,0.002723662853240967,0.0022483468055725098,1.0,1200.0,0.0,-0.24937952330737886,0.8866122536860842,0.8865926644039783,-0.24937952330737886,0.8866122536860842,0.8865926644039783,0.005018405447190162,0.4372305314146601,3.1371923524764487
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,5,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.019830336049199104,0.2760122013092041,0.0023635268211364747,0.96625,27.0,0.002955399230122566,0.006013212203979493,0.0023635268211364747,1.0,0.0,0.0,0.8509711621351882,-0.7761652727334163,-0.776170922487356,0.6550873480643884,-0.972061324728408,-0.9720597414977139,0.14854242519300898,0.45793528787184107,3.1447956853652044
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,5,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.3892905469367833,1.3906616489821928,1.3896740213794416,0.0,,0.9644292037189007,0.9663924825191498,0.9649796211719512,0.0,,1.0,0.215505537813876,-0.9992505643692053,-0.9992842650759015,0.215505537813876,-0.9992505643692053,-0.9992842650759015,0.0052514046453870835,1.453394345823698,3.5103536073806554
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,5,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.002277988791465759,0.0027236652374267576,0.0022483468055725098,1.0,1200.0,0.002277988791465759,0.0027236652374267576,0.0022483468055725098,1.0,1200.0,0.0,-0.17239899831231673,0.8849956092025838,0.8849512750669242,-0.17239899831231673,0.8849956092025838,0.8849512750669242,0.004984957162232604,0.4372310879900458,3.137192534740036
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,4,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.015974654108285902,0.216662917137146,0.0023635244369506836,0.97375,21.0,0.0028497038781642916,0.006663713455200195,0.0023635244369506836,1.0,0.0,0.0,0.8265160985250908,-0.8187098563515149,-0.8187131438081192,0.6726186216030506,-0.9726085470359275,-0.9726070958546271,0.1407989509406616,0.45248512646664585,3.1428228803412366
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,4,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.3892904022495562,1.3906615943769203,1.3896738815240512,0.0,,0.9644289952516556,0.9663924038410187,0.964979419708252,0.0,,1.0,0.26852101813671,-0.9992658278953492,-0.9993131330259315,0.26852101813671,-0.9992658278953492,-0.9993131330259315,0.005279673964250833,1.4533973021584057,3.5103548210854503
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,4,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.0022779928147792818,0.002723701000213623,0.0022483468055725098,1.0,1200.0,0.0022779928147792818,0.002723701000213623,0.0022483468055725098,1.0,1200.0,0.0,-0.19403997966300565,0.867911881478082,0.867869758824335,-0.19403997966300565,0.867911881478082,0.867869758824335,0.005017602390435059,0.4372315659895335,3.137192691734636
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,3,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.016020818054676055,0.21666831254959107,0.0023635268211364747,0.97375,21.0,0.002895866632461548,0.006669089794158935,0.0023635268211364747,1.0,0.0,0.0,0.8190139005188073,-0.8213521864039312,-0.8213538156139082,0.6654510763715973,-0.9749189620884369,-0.9749209233319686,0.13859544178994837,0.452107742779136,3.142699445323731
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,3,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.3892904284086234,1.3906615289450577,1.389673970901827,0.0,,0.9644290329515934,0.9663923096656799,0.9649795484542847,0.0,,1.0,0.16941103286815817,-0.999140148583033,-0.9991336603790435,0.16941103286815817,-0.999140148583033,-0.9991336603790435,0.005238983330782503,1.4533959758804524,3.5103542766771114
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,3,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.002277991771697998,0.002723677158355713,0.0022483468055725098,1.0,1200.0,0.002277991771697998,0.002723677158355713,0.0022483468055725098,1.0,1200.0,0.0,-0.18558932383375967,0.879149686842266,0.8791027871134902,-0.18558932383375967,0.879149686842266,0.8791027871134902,0.004969019051641226,0.437231620317971,3.1371927093684335
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,1,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.015408360883593559,0.20669398069381714,0.0023635268211364747,0.975,20.0,0.0029084079712629316,0.0066947340965271,0.0023635268211364747,1.0,0.0,0.0,0.8302007753754854,-0.8294278558441829,-0.8294296491870975,0.6838239067328303,-0.9758008718606092,-0.9758029816831421,0.13825471689051483,0.4508730400863925,3.1422639511393498
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,1,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.3892905912961948,1.3906616050408127,1.3896741157308385,0.0,,0.9644292676448822,0.9663924193382263,0.9649797570705414,0.0,,1.0,0.1785098507074612,-0.9991513945576109,-0.9991468768265943,0.1785098507074612,-0.9991513945576109,-0.9991468768265943,0.005212128148996271,1.4533933676261626,3.5103532062479412
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,1,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.002277982234954834,0.002723660469055176,0.0022483468055725098,1.0,1200.0,0.002277982234954834,0.002723660469055176,0.0022483468055725098,1.0,1200.0,0.0,-0.16496170755653378,0.8880028378322992,0.8880231893561904,-0.16496170755653378,0.8880028378322992,0.8880231893561904,0.004962982925935649,0.4372304285541984,3.137192318284032
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,2,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.01405222438275814,0.18677267789840699,0.0023635268211364747,0.9775,18.0,0.0028022655099630357,0.006773335933685303,0.0023635268211364747,1.0,0.0,0.0,0.8106442967593639,-0.8435147948788156,-0.8435153867031078,0.6785178399036755,-0.9756383530573521,-0.9756420230058533,0.1311274056840921,0.44953038061046646,3.141761149141662
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,2,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.3892905038110823,1.390661642363372,1.3896740097965325,0.0,,0.9644291415810585,0.9663924729824066,0.9649796044826507,0.0,,1.0,0.09095314364162377,-0.9992902883353492,-0.9993180322904468,0.09095314364162377,-0.9992902883353492,-0.9993180322904468,0.005256816443288698,1.4533953672964157,3.510354025541071
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,2,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.002277987748384476,0.0027236652374267576,0.0022483468055725098,1.0,1200.0,0.002277987748384476,0.0027236652374267576,0.0022483468055725098,1.0,1200.0,0.0,-0.16007119596502353,0.8860648123089011,0.8860658091392251,-0.16007119596502353,0.8860648123089011,0.8860658091392251,0.004983797200839035,0.43723106751622454,3.137192528227306
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,7,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.017239093780517578,0.2366093850135803,0.0023634147644042967,0.97125,23.0,0.0028641480207443237,0.006610252857208252,0.0023634147644042967,1.0,0.0,0.0,0.8077697027789336,-0.8065521945481895,-0.8065515536930623,0.6399528929929279,-0.9743629674643659,-0.9743628123544447,0.1406440494238632,0.4545579859906928,3.1435643287350796
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,7,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.389290440421413,1.3906616771612132,1.3896739469178931,0.0,,0.9644290502369404,0.9663925230503082,0.9649795138835907,0.0,,1.0,0.1428849069170122,-0.9993305993974865,-0.9993067140546514,0.1428849069170122,-0.9993305993974865,-0.9993067140546514,0.005330716780154034,1.4533972859768667,3.510354815804565
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,7,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.0022779905796051023,0.0027236652374267576,0.0022483468055725098,1.0,1200.0,0.0022779905796051023,0.0027236652374267576,0.0022483468055725098,1.0,1200.0,0.0,-0.1848396473796753,0.8797940163416991,0.8797755309612538,-0.1848396473796753,0.8797940163416991,0.8797755309612538,0.004990518152189907,0.43723154694032224,3.1371926854026606
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,6,1.0,Full Grim,Grim,0,3_2_2_StagHunt,0,800,800,0.021717325523495673,0.30519538164138793,0.0023635268211364747,0.9625,30.0,0.002967396453022957,0.005196516513824463,0.0023635268211364747,1.0,0.0,0.0,0.8200383411686937,-0.7571999132790552,-0.757203856473433,0.60330186898489,-0.9739213380034919,-0.9739263695177709,0.1569895253254799,0.46134488883049357,3.146006163888377
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,6,1.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,1.3892903668593783,1.3906612872386264,1.3896739295343008,0.0,,0.9644289442896843,0.9663919615745544,0.9649794888496399,0.0,,1.0,0.1637413051678833,-0.9988060835551426,-0.9988369243674431,0.1637413051678833,-0.9988060835551426,-0.9988369243674431,0.005231234556995332,1.4533954798819213,3.51035407075682
scripts\BMA-Study\EG1_group\Grim_vs_Grim_EG1.db,EG1_group,Grim_vs_Grim_EG1.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260309-011653,d6554bb8,6,1.0,Full Grim,Grim,2,3_2_2_StagHunt,1200,2000,800,0.002277989834547043,0.0027236700057983398,0.0022483468055725098,1.0,1200.0,0.002277989834547043,0.0027236700057983398,0.0022483468055725098,1.0,1200.0,0.0,-0.17893897531945324,0.8770037093747615,0.8769860096220734,-0.17893897531945324,0.8770037093747615,0.8769860096220734,0.005017226492345799,0.4372314062902771,3.13719263961666
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,2,1.0,Full TFT,TFT,0,1_2_2_Chicken,0,800,800,0.700411095159363,0.6151368535296828,0.7062244944132534,0.00125,,0.0016400576382875442,0.004777698516845703,0.0012485826015472413,1.0,0.0,0.0,-0.8603889471961812,0.996956490450782,0.996989750541631,0.7349350399911119,-0.8773184018100193,-0.8773448330499043,0.6551503598561976,1.3963115284428818,3.487092607940299
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,2,1.0,Full TFT,TFT,1,1_1_1_Prisoners,800,1200,400,1.3893212246279316,1.3909147944580909,1.3897011710515994,0.0,,0.9644728724658489,0.9667534625530243,0.9650182390213012,0.0,,1.0,0.2121289667245969,-0.9972572032121139,-0.9978005715352999,0.2121289667245969,-0.9972572032121139,-0.9978005715352999,0.0051262753014452754,1.4616282214924194,3.513551326959024
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,2,1.0,Full TFT,TFT,2,1_2_2_Chicken,1200,2000,800,0.7062598430510627,0.7059829236662128,0.7062782813301665,0.0,,0.0011985427141189575,0.0015917158126831055,0.0011723637580871582,1.0,1200.0,0.0,0.1284108229734871,-0.7463077202638723,-0.7460597510326084,-0.1284108229734871,0.7463077202638723,0.7460597510326084,0.005006822709401604,1.4285141946379685,3.4999766451654337
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,3,1.0,Full TFT,TFT,0,1_2_2_Chicken,0,800,800,0.6995286997729824,0.6033448397771686,0.7062244944132534,0.00125,,0.0017904134839773179,0.0038743352890014647,0.0012485826015472413,1.0,0.0,0.0,-0.8619114628094618,0.996377515202625,0.9964029488694844,0.7167082222448351,-0.8616702440411754,-0.8616990591458994,0.6970201473362977,1.3918057324130626,3.485303337782442
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,3,1.0,Full TFT,TFT,1,1_1_1_Prisoners,800,1200,400,1.3893211987662948,1.3909147373149853,1.389701141267095,0.0,,0.9644728352129459,0.9667533802986145,0.9650181961059571,0.0,,1.0,0.18253410699248027,-0.9967577611585907,-0.9971590140152444,0.18253410699248027,-0.9967577611585907,-0.9971590140152444,0.005255846362560987,1.461628109703143,3.513551279054643
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,3,1.0,Full TFT,TFT,2,1_2_2_Chicken,1200,2000,800,0.7062598413671687,0.7059829236662128,0.7062782813301665,0.0,,0.0011985450983047485,0.0015917158126831055,0.0011723637580871582,1.0,1200.0,0.0,0.08973576597612122,-0.7306192118060443,-0.7306409955151714,-0.08973576597612122,0.7306192118060443,0.7306409955151714,0.005069276961730793,1.428514864452167,3.4999769179976568
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,1,1.0,Full TFT,TFT,0,1_2_2_Chicken,0,800,800,0.6997835609648348,0.6073096231511159,0.70622446578705,0.00125,,0.001796080693602562,0.0041267466545104985,0.0012486231327056884,1.0,0.0,0.0,-0.8586708992525661,0.996195039208812,0.9962425880715834,0.7199620652766534,-0.8673433220029071,-0.8673832366682338,0.6915061782090924,1.3903234098413622,3.4847125520885
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,1,1.0,Full TFT,TFT,1,1_1_1_Prisoners,800,1200,400,1.3893212970149886,1.390914773718315,1.3897012207015584,0.0,,0.9644729767739773,0.9667534327507019,0.965018310546875,0.0,,1.0,0.21470839661849006,-0.996350875783345,-0.9965390481497612,0.21470839661849006,-0.996350875783345,-0.9965390481497612,0.0051370507973479106,1.4616266298688487,3.513550669337766
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,1,1.0,Full TFT,TFT,2,1_2_2_Chicken,1200,2000,800,0.7062598443139834,0.7059829236662128,0.7062782813301665,0.0,,0.0011985409259796143,0.0015917158126831055,0.0011723637580871582,1.0,1200.0,0.0,0.17098500804027864,-0.757032343535534,-0.7569310558444964,-0.17098500804027864,0.757032343535534,0.7569310558444964,0.004998098833893892,1.4285135901937471,3.49997639922953
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,8,1.0,Full TFT,TFT,0,1_2_2_Chicken,0,800,800,0.6995663060513562,0.6032911318980225,0.7062244944132534,0.00125,,0.0017369481176137925,0.0039510798454284665,0.0012485826015472413,1.0,0.0,0.0,-0.8380710113355777,0.9959257011345158,0.995977345058162,0.6925875928802557,-0.859549771528599,-0.8596025357840212,0.6841056021410623,1.394723648432236,3.4864664452189857
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,8,1.0,Full TFT,TFT,1,1_1_1_Prisoners,800,1200,400,1.389321373876549,1.390914982382904,1.389701247176674,0.0,,0.9644730874896049,0.9667537331581115,0.9650183486938476,0.0,,1.0,0.20188166155180132,-0.9968558597304698,-0.9975418227942624,0.20188166155180132,-0.9968558597304698,-0.9975418227942624,0.0052565893298015,1.4616263561347527,3.513550553375868
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,8,1.0,Full TFT,TFT,2,1_2_2_Chicken,1200,2000,800,0.7062598454716605,0.7059829236662128,0.7062782813301665,0.0,,0.001198539286851883,0.0015917158126831055,0.0011723637580871582,1.0,1200.0,0.0,0.10409547547575888,-0.7659871783962549,-0.7658850781644376,-0.10409547547575888,0.7659871783962549,0.7658850781644376,0.005007097237976268,1.4285132748460212,3.499976270662179
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,5,1.0,Full TFT,TFT,0,1_2_2_Chicken,0,800,800,0.6979918601621727,0.5794735910599017,0.7062244624192614,0.00125,,0.0017665991187095643,0.002478259801864624,0.0012486279010772705,1.0,0.0,0.0,-0.8521173742180082,0.995829843141593,0.9958545829579324,0.6685329715925785,-0.8246438719047716,-0.8246757704059812,0.744948264681152,1.3949728997318405,3.486542805597097
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,5,1.0,Full TFT,TFT,1,1_1_1_Prisoners,800,1200,400,1.3893212629917882,1.3909147298806812,1.3897012041546102,0.0,,0.9644729277491569,0.9667533695697784,0.9650182867050171,0.0,,1.0,0.2273930927628773,-0.9967295138404448,-0.997564569252562,0.2273930927628773,-0.9967295138404448,-0.997564569252562,0.00520344321266748,1.4616272491392857,3.5135509272757144
scripts\BMA-Study\EG1_group\TFT_vs_TFT_EG1.db,EG1_group,TFT_vs_TFT_EG1.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260308-161400,cadb35fb,5,1.0,Full TFT,TFT,2,1_2_2_Chicken,1200,2000,800,0.7062598435772796,0.7059829236662128,0.7062782813301665,0.0,,0.0011985419690608977,0.0015917158126831055,0.0011723637580871582,1.0,1200.0,0.0,0.095791213255568,-0.7497259343981193,-0.7497095919541493,-0.095791213255568,0.7497259343981193,0.7497095919541493,0.004944949242344592,1.4285142443288092,3.499976665366412
